storeId,country,store number,address,zip code,phone,lat,lon
K05N,Croatia,143,"Jankomir 33,ZAGREB,ZAGREB",10000,+385013626143,45.79979,15.88437
K060,Croatia,144,"Gospodarska 5,DONJI STUPNIK,OKOLICA ZG.",10255,+38513626144,45.748353,15.879765
K061,Croatia,145,"Omladinska 1a,MALI LOŠINJ,PRIMORJE",51550,+38513626145,44.53019,14.46748
K062,Croatia,146,"Vijenac Frane Gotovca 12,ZAGREB,ZAGREB",10000,+38513626146,45.76684,15.99599
K064,Croatia,148,"Av. Dubrava 33,ZAGREB,ZAGREB",10000,+38513626148,45.8264,16.04372
K067,Croatia,151,"Sv. L.B.Mandića 50A,OSIJEK,SLAVONIJA",31000,+38513626151,45.54658,18.65757
K068,Croatia,152,"Zvonimira Rihtmana 4,ZAGREB,ZAGREB",10000,+38513626152,45.80173,15.95373
K06A,Croatia,154,"Svilajska 31A,OSIJEK,SLAVONIJA",31000,+38513626154,45.554802,18.63911
K06C,Croatia,156,"Braće Božić 4c,ROVINJ,ISTRA",52210,+38513626156,45.080556,13.654547
K06E,Croatia,158,"Osječka 71,RIJEKA,PRIMORJE",51000,+38513626158,45.35151,14.41677
K00G,Croatia,16,"Krešimirova 8,RIJEKA,PRIMORJE",51000,+38513626016,45.329134,14.435498
K06G,Croatia,160,"Ul. grada Lipika 15,DONJI KNEGINEC,SZ HRVATSKA",42204,+38513626160,46.263533,16.374207
K06J,Croatia,163,"Vukovarska 13,DUBROVNIK,DALMACIJA",20000,+38513626163,42.650965,18.091851
K06K,Croatia,164,"Josipa R. Kira 40,OSIJEK,SLAVONIJA",31000,+38513626164,45.544657,18.709277
K06L,Croatia,165,"Obrtnička 1,ČAKOVEC,SZ HRVATSKA",40000,+38513626165,46.38865,16.41338
K06M,Croatia,166,"Mesnička 5,POŽEGA,SLAVONIJA",34000,+38513626166,45.33191,17.67649
K070,Croatia,168,"Franje Tuđmana 7,KAŠTEL SUĆURAC,DALMACIJA",21212,+38513626168,43.53867,16.44992
K073,Croatia,171,"Šetalište dr. Franje Tuđmana 2a,MLINI,DALMACIJA",20207,+38513626171,42.62425,18.19203
K074,Croatia,172,"Tomićeva 1,ZAGREB,ZAGREB",10000,+38513626172,45.81326,15.97297
K077,Croatia,175,"Široka ulica 14,ZADAR,DALMACIJA",23000,+38513626175,44.1158,15.22539
K078,Croatia,176,"Planinska ulica 2,ZAGREB,ZAGREB",10000,+38513626176,45.80924,16.01489
K079,Croatia,177,"Trg P.Preradovića 6,ZAGREB,ZAGREB",10000,+38513626177,45.81248,15.97371
K07A,Croatia,178,"Trg Kralja Tomislava 17,DARUVAR,SZ HRVATSKA",43500,+38513626178,45.5924,17.22423
K07B,Croatia,179,"Branimirova 119,ZAGREB,ZAGREB",10000,+38513626179,45.8176,16.03616
K07C,Croatia,180,"Zvonimirova 3,RIJEKA,PRIMORJE",51000,+38513626180,45.33776,14.40874
K07F,Croatia,183,"Rudeška cesta 169a,ZAGREB,ZAGREB",10000,+38513626183,45.791024,15.913164
K07G,Croatia,184,"Gračanska cesta 208,ZAGREB,ZAGREB",10000,+38513626184,45.862097,15.98616
K07H,Croatia,185,"Josipa Rimca 7,SLAVONSKI BROD,SLAVONIJA",35000,+38513626185,45.16005,17.99802
K07J,Croatia,187,"Andrije Hebranga 2,ZADAR,DALMACIJA",23000,+38513626187,44.11814,15.24102
K07K,Croatia,188,"Trg bana P. Zrinskog 10,KARLOVAC,SR.HRVATSKA",47000,+38513626188,45.49284,15.549825
K07M,Croatia,190,"Trg Kralja Tomislava 12,VELIKA GORICA,OKOLICA ZG.",10410,+38513626190,45.71276,16.07809
K080,Croatia,192,"Medulićeva ulica 2,ZAGREB,ZAGREB",10000,+38513626192,45.81286,15.9666
K081,Croatia,193,"Meštrovićev trg 1J,ZAGREB,ZAGREB",10000,+38513626193,45.778799,15.996414
K082,Croatia,194,"Nike Veljačića 4,CRIKVENICA,PRIMORJE",51260,+38513626194,45.172897,14.692191
K083,Croatia,195,"Ulica Rimske centurijacije 101,PULA,ISTRA",52100,+38513626195,44.869213,13.868434
K084,Croatia,196,"Trg Stjepana Radića 18,GOSPIĆ,PRIMORJE",53000,+38513626196,44.547749,15.371375
K085,Croatia,197,"Trg slobode 6,OSIJEK,SLAVONIJA",31000,+38513626197,45.559827,18.678191
K086,Croatia,198,"Ruđera Boškovića 11,SPLIT,DALMACIJA",21000,+385013626198,43.507658,16.467329
K087,Croatia,199,"Zaprešićka 2,JABLANOVEC,OKOLICA ZG.",10290,+38513626199,45.871599,15.827045
K088,Croatia,200,"Žedno Drage,SUPETAR,DALMACIJA",21400,+38513626200,43.378814,16.558305
K08A,Croatia,202,"B. Frankopana 15a,OGULIN,SR.HRVATSKA",47300,+38513626202,45.264384,15.228438
K08B,Croatia,203,"Ulica Sajmište 2/1,PETRINJA,SR.HRVATSKA",44250,+38513626203,45.437614,16.267284
K08C,Croatia,204,"Maksimirska 8,ZAGREB,ZAGREB",10000,+38513626204,45.815294,15.998506
K08D,Croatia,205,"Akcije Maslenica 1,ZADAR,DALMACIJA",23000,+38513626205,44.114908,15.272923
K08E,Croatia,206,"Stoja 14a,PULA,ISTRA",52100,+38513626206,44.861092,13.823894
K08F,Croatia,207,"Trg Vladimira Nazora 10,IVANIĆ-GRAD,OKOLICA ZG.",10310,+38513626207,45.703448,16.393455
K08G,Croatia,208,"Martinkovac 127,RIJEKA,PRIMORJE",51000,+38513626208,45.355119,14.36338
K08H,Croatia,209,"Slavonska av. 11d,ZAGREB,ZAGREB",10000,+38513626209,45.80218,16.050762
K00L,Croatia,21,"Riva 6,RIJEKA,PRIMORJE",51000,+38513626021,45.32669,14.44211
K08I,Croatia,210,"Branimirova 29,ZAGREB,ZAGREB",10000,+38513626210,45.805782,15.984724
K08J,Croatia,211,"Nova Ves 17,ZAGREB,ZAGREB",10000,+38513626211,45.820386,15.977283
K08K,Croatia,212,"Zagrebačka 52,POŽEGA,SLAVONIJA",34000,+38513626212,45.330725,17.647301
K08L,Croatia,213,"Kralja Tomislava 8,ĐAKOVO,SLAVONIJA",31400,+38513626213,45.310116,18.411707
K08M,Croatia,214,"Vukovarska 207,SPLIT,DALMACIJA",21000,+38513626214,43.51389,16.50237
K08N,Croatia,215,"Partizanska 6A,POREČ,ISTRA",52440,+38513626215,45.22665,13.60038
K090,Croatia,216,"Ljubljanska avenija 2b,ZAGREB,ZAGREB",10000,+38513626216,45.798911,15.888763
K091,Croatia,217,"Josipa Jovića 93,SPLIT,DALMACIJA",21000,+38513626217,43.518764,16.48432
K092,Croatia,218,"Ulica Tomaša Goričanca 1,ČAKOVEC,SR.HRVATSKA",40000,+38513626218,46.380229,16.443219
K093,Croatia,219,"Ninska 8,SESVETE,ZAGREB",10360,+38513626219,45.825666,16.109542
K00M,Croatia,22,"Maksimirska 75,ZAGREB,ZAGREB",10000,+38513626022,45.81729,16.00594
K095,Croatia,221,"Industrijska ulica 1a,ZAPREŠIĆ,OKOLICA ZG.",10290,+38513626221,45.863045,15.787089
K096,Croatia,222,"Trnsko 23a,ZAGREB,ZAGREB",10000,+38513626222,45.773082,15.965697
K097,Croatia,223,"Ulica 3. gardijske brigade Kune  2,OSIJEK,SLAVONIJA",31000,+38513626223,45.544464,18.678631
K098,Croatia,224,"Labinska 51a,RIJEKA,PRIMORJE",51000,+38513626224,45.342543,14.379035
K099,Croatia,225,"Radnička cesta 49,ZAGREB,ZAGREB",10000,+38513626225,45.802891,16.006883
K09A,Croatia,226,"Prilaz Vala 1,LABIN,ISTRA",52220,+38513626226,45.097412,14.11806
K09B,Croatia,227,"Vile Velebita 6,ZAGREB,ZAGREB",10000,+38513626227,45.834152,16.057728
K09C,Croatia,228,"Solinska ulica 84,SPLIT,DALMACIJA",21000,+38513626228,43.527927,16.48357
K09D,Croatia,229,"Ulica kneza Lj. Posavskog 47,VELIKA GORICA,OKOLICA ZG.",10410,+38513626229,45.71728,16.05535
K09E,Croatia,230,"Sv. Leopolda Mandića 17,DUGOPOLJE,DALMACIJA",21204,+38513626230,43.587764,16.571083
K09F,Croatia,231,"Ulica Matice hrvatske 10,ČAKOVEC,SR.HRVATSKA",40000,+38513626231,46.388487,16.435512
K09G,Croatia,232,"Ulica Petra Preradovića 198,ĐAKOVO,SLAVONIJA",31400,+38513626232,45.285856,18.408576
K09I,Croatia,234,"Ulica kralja Tomislava 56 A,KRIŽEVCI,SR.HRVATSKA",48260,+38513626234,46.017328,16.54405
K09J,Croatia,235,"Štrmac 303,LABIN,ISTRA",52220,+38513626235,45.118504,14.118741
K09K,Croatia,236,"Trešnjevka 1,JASTREBARSKO,OKOLICA ZG.",10450,+38513626236,45.662864,15.644199
K09L,Croatia,237,"Kišpatićeva 12,ZAGREB,ZAGREB",10000,+38513626237,45.824234,16.008737
K09M,Croatia,238,"Tošina 16,OPATIJA,PRIMORJE",51410,+38513626238,45.354252,14.322129
K09N,Croatia,239,"Ulica kneza Trpimira 20,OSIJEK,SLAVONIJA",31000,+38513626239,45.546715,18.69056
K0A0,Croatia,240,"Ulica Augusta Šenoe 2 B,DARUVAR,SZ HRVATSKA",43500,+38513626240,45.592571,17.200252
K0A1,Croatia,241,"Istarskih narodnjaka 17,PAZIN,ISTRA",52000,+38513626241,45.232682,13.92125
K0A2,Croatia,242,"Matoševa 10,SOLIN,DALMACIJA",21210,+38513626242,43.530205,16.491713
K0A3,Croatia,243,"Ulica 34. injženjerijske bojne 2,ČAKOVEC,SR.HRVATSKA",40000,+38513626243,46.388362,16.449359
K0A4,Croatia,244,"Alojzija Stepinca 201,VINKOVCI,SZ HRVATSKA",32100,+38513626244,45.287547,18.753807
K0A5,Croatia,245,"Kukuljanovo 362,KUKULJANOVO,PRIMORJE",51227,+38513626245,45.3324647,14.5095617
K0A6,Croatia,246,"Zagrebačka 1A,VUKOVAR,SLAVONIJA",32000,+38513626246,45.339172,19.022479
K0A7,Croatia,247,"Ulica Ote Horvata 1,VIROVITICA,SLAVONIJA",33000,+38513626247,45.81922,17.39433
K0A8,Croatia,248,"Ulica hrvatskog preporoda 70,DUGO SELO,OKOLICA ZG.",10370,+38513626248,45.80363,16.22711
K011,Croatia,25,"Trg hrvatskih branitelja 2,KARLOVAC,SR.HRVATSKA",47000,+38513626025,45.489127,15.546255
K0AA,Croatia,250,"Pristava Krapinska 63,KRAPINA,SZ HRVATSKA",49000,+38513626250,46.144334,15.8739661
K0AC,Croatia,252,"Selska cesta 144,ZAGREB,ZAGREB",10000,+38513626252,45.7909393,15.9444027
K0AE,Croatia,254,"Ulica braće Ćirila i Metoda 11,VODICE,DALMACIJA",22211,+38513626254,43.7602407,15.7829741
K0AH,Croatia,257,"Čakovečka ulica 113,PRELOG,SR.HRVATSKA",40323,+38513626257,46.3406627,16.598533
K012,Croatia,26,"Alojzija Stepinca 42,TROGIR,DALMACIJA",21220,+38513626026,43.51865,16.248059
K0AL,Croatia,261,"Huzjanova ulica 2a,ZAGREB,ZAGREB",10000,+38513626261,45.8149365,15.867966
K0AM,Croatia,262,"Ulica Alfreda Nobela 2, SESVETE-KRALJEVEC,OKOLICA ZG.",10361,+38513626262,45.7940573,16.1487031
K0B4,Croatia,268,"114. brigade 6,SPLIT,DALMACIJA",21000,+38513626268,43.5201375,16.4666914
K013,Croatia,27,"Ilica 308,ZAGREB,ZAGREB",10000,+38513626027,45.81369,15.92704
K0B6,Croatia,270,"Ivanečko Naselje 2/28,IVANEC,SZ HRVATSKA",42240,+38513626270,46.231313,16.144763
K0B8,Croatia,272,"Kralja Petra Svačića 3,NOVA GRADIŠKA,SLAVONIJA",35400,+38513626272,45.253544,17.382413
K014,Croatia,28,"Hrastin prilaz 3,ZAGREB,ZAGREB",10000,+38513626028,45.77731,15.99572
K016,Croatia,30,"Petra Preradovića 1,BJELOVAR,SZ HRVATSKA",43000,+38513626030,45.89753,16.84265
K018,Croatia,32,"Iblerov trg 10,ZAGREB,ZAGREB",10000,+38513626032,45.813387,15.984798
K019,Croatia,33,"Šeferova 2,ZAGREB,ZAGREB",10000,+38513626033,45.81912,16.02592
K01B,Croatia,35,"Josipa Zorića 14,DUGO SELO,OKOLICA ZG.",10370,+38513626035,45.80564,16.23458
K01C,Croatia,36,"1. svibnja 1b,UMAG,ISTRA",52470,+38513626036,45.431978,13.521982
K01H,Croatia,41,"Trg kralja Tomislava 5,KUTINA,SR.HRVATSKA",44320,+38513626041,45.48268,16.77645
K01M,Croatia,46,"Trg A.Starčevića 7,ZAGREB,ZAGREB",10000,+38513626046,45.804939,15.977099
K01N,Croatia,47,"Vukovarska 72,ZAGREB,ZAGREB",10000,+38513626047,45.79964,15.97356
K021,Croatia,49,"Stjepana Radića bb,KRK,PRIMORJE",51500,+38513626049,45.02697,14.57301
K023,Croatia,51,"Okićka 3,ZAGREB,ZAGREB",10000,+38513626051,45.79879,15.9475
K026,Croatia,54,"Božidara Magovca 23,ZAGREB,ZAGREB",10000,+38513626054,45.771751,15.994245
K028,Croatia,56,"Kralja Zvonimira 2,ZAGREB,ZAGREB",10000,+38513626056,45.80978,15.98827
K029,Croatia,57,"Murvička 1,ZADAR,DALMACIJA",23000,+38513626057,44.11,15.23773
K02A,Croatia,58,"Florijanski trg 15,KOPRIVNICA,SZ HRVATSKA",48000,+38513626058,46.16399,16.82884
K02C,Croatia,60,"Škorpikova 34,ZAGREB,ZAGREB",10000,+38513626060,45.79771,15.85548
K02D,Croatia,61,"Trg Draga 6,ŠIBENIK,DALMACIJA",22000,+38513626061,43.73198,15.8937
K02F,Croatia,63,"I. Tijardovića 4A,OSIJEK,SLAVONIJA",31000,+38513626063,45.55618,18.72004
K02G,Croatia,64,"Franje Tuđmana 20,KNIN,DALMACIJA",22300,+38513626064,44.03669,16.197135
K02H,Croatia,65,"J.J.Strossmayera 17,SLAVONSKI BROD,SLAVONIJA",35000,+38513626065,45.15349,18.022856
K02I,Croatia,66,"J.J.Strossmayera 2,ŽUPANJA,SLAVONIJA",32270,+38513626066,45.07264,18.69451
K02K,Croatia,68,"Gandhijeva 3,ZAGREB,ZAGREB",10000,+38513626068,45.81529,15.87688
K02L,Croatia,69,"Trg I. Kukuljevića 10,ZAGREB,ZAGREB",10000,+38513626069,45.804752,15.896335
K030,Croatia,72,"Šubićeva 40,ZAGREB,ZAGREB",10000,+38513626072,45.813215,15.996819
K031,Croatia,73,"Sjenjak 133,OSIJEK,SLAVONIJA",31000,+38513626073,45.55119,18.69609
K032,Croatia,74,"Trg Franje Tuđmana 3,IMOTSKI,DALMACIJA",21260,+38513626074,43.446231,17.215589
K033,Croatia,75,"Matije Gupca 64,ZABOK,SZ HRVATSKA",49210,+38513626075,46.02596,15.90404
K034,Croatia,76,"Tolstojeva 4,SPLIT,DALMACIJA",21000,+38513626076,43.509854,16.44371
K035,Croatia,77,"Ilica 239,ZAGREB,ZAGREB",10000,+38513626077,45.8148,15.93505
K036,Croatia,78,"Flanatička 25,PULA,ISTRA",52100,+38513626078,44.86754,13.84969
K037,Croatia,79,"Bleib. žrtava 1945 1,SAMOBOR,OKOLICA ZG.",10430,+38513626079,45.81145,15.7124
K008,Croatia,8,"Ulica Ankice Opolski 1,VARAŽDIN,SZ HRVATSKA",42000,+38513626008,46.3061,16.33621
K038,Croatia,80,"Petrinjska 6,ZAGREB,ZAGREB",10000,+38513626080,45.81167,15.97935
K03B,Croatia,83,"Paromlinska 2/a,ZAGREB,ZAGREB",10000,+38513626083,45.80385,15.97762
K03C,Croatia,84,"Matice hrvatske 1,SPLIT,DALMACIJA",21000,+38513626084,43.50829,16.45175
K03D,Croatia,85,"Bleiburških žrtva 18,ZADAR,DALMACIJA",23000,+38513626085,44.11547,15.25259
K03E,Croatia,86,"Ferde Rusana 18,VIROVITICA,SLAVONIJA",33000,+38513626086,45.8358,17.38821
K03F,Croatia,87,"Kralja Tomislava 7,DUBROVNIK,DALMACIJA",20000,+38513626087,42.65546,18.07654
K03G,Croatia,88,"Trg Stjepana Radića 9,KRAPINA,SZ HRVATSKA",49000,+38513626088,46.16032,15.87349
K009,Croatia,9,"Stjepana Radića 31,ŠIBENIK,DALMACIJA",22000,+38513626009,43.7339,15.89553
K03I,Croatia,90,"Obala kneza Domagoja 3,SPLIT,DALMACIJA",21000,+38513626090,43.505835,16.44218
K03K,Croatia,92,"Žnjanska 2,SPLIT,DALMACIJA",21000,+38513626092,43.50646,16.483155
K03L,Croatia,93,"Ivana Kukuljevića Sakcinskog 21,SISAK,SR.HRVATSKA",44000,+38513626093,45.48728,16.37589
K03N,Croatia,95,"Baštijanova 54,ZAGREB,ZAGREB",10000,+38513626095,45.80073,15.92957
K042,Croatia,98,"Šetalište M. Dominisa 3,RAB,PRIMORJE",51280,+38513626098,44.760231,14.760904
K043,Croatia,99,"Trg F. Tuđmana 7,ZAPREŠIĆ,OKOLICA ZG.",10290,+38513626099,45.87053,15.7952
U044,Hungry,100,"Törökvész út 87-91.,Budapest,BUDAPEST",1025,+36308869703,47.5290574,19.005256
U045,Hungry,101,"Barátság utca 33.,Dunakeszi,PEST",2120,+36304124845,47.64208,19.12641
U04B,Hungry,107,"Batthyány Lajos utca 16.,Sárvár,VAS",9600,+36304124052,47.25341,16.93304
U04E,Hungry,110,"Köztársaság utca 25.,Barcs,SOMOGY",7570,+36304013899,45.96128,17.46439
U04I,Hungry,114,"Heltai Jenő tér 1-3.,Budapest,BUDAPEST",1039,+36308869692,47.59827,19.0577
U04J,Hungry,115,"Margit körút 50-52.,Budapest,BUDAPEST",1027,+36304013403,47.5109,19.03223
U051,Hungry,121,"Fő utca 188-190.,Siófok,SOMOGY",8600,+36304015654,46.90718,18.05558
U053,Hungry,123,"Dunakanyar körút 2.,Szentendre,PEST",2000,+36303026027,47.66176,19.0755
U055,Hungry,125,"Alkotás utca 53.,Budapest,BUDAPEST",1123,+36304012875,47.49033,19.02373
U057,Hungry,127,"Grassalkovich út 160.,Budapest,BUDAPEST",1239,+36308869724,47.39938,19.11436
U05E,Hungry,134,"Rákóczi utca 19.,Marcali,SOMOGY",8700,+36304012914,46.58094,17.41285
U05H,Hungry,137,"Bajcsy-Zsilinszky utca 11.,Pécs,BARANYA",7622,+36304122628,46.07222,18.23147
U05J,Hungry,139,"Hűvösvölgyi út 138.,Budapest,BUDAPEST",1021,+36308869709,47.53768,18.96638
U05K,Hungry,140,"Dembinszky utca 12.,Budapest,BUDAPEST",1071,+36303065528,47.50627,19.076
U060,Hungry,144,"Mester utca 40-44.,Budapest,BUDAPEST",1094,+36304014650,47.47913,19.073
U062,Hungry,146,"Kossuth tér 18.,Hatvan,HEVES",3000,+36303019774,47.66709,19.68207
U065,Hungry,149,"Rákóczi út 15.,Salgótarján,NOGRÁD",3100,+36304013583,48.10589,19.8089
U067,Hungry,151,"Bem József utca 14.,Salgótarján,NOGRÁD",3100,+36304013622,48.1036,19.80218
U06I,Hungry,162,"Váci út 178.,Budapest,BUDAPEST",1138,+36304012465,47.5493498,19.0728936
U06K,Hungry,164,"Szűrcsapó utca 23.,Szombathely,VAS",9700,+36304124002,47.2388,16.60606
U06L,Hungry,165,"Nagyparkoló tér 12-14.,Hévíz,ZALA",8380,+36303022649,46.79169,17.19204
U06M,Hungry,166,"Szabó József utca 6.,Budapest,BUDAPEST",1146,+36304003357,47.50451,19.09284
U00H,Hungry,17,"Kossuth Lajos utca 89.,Budapest,BUDAPEST",1211,+36303046908,47.426,19.06987
U072,Hungry,170,"Baktay tér 5.,Dunaharaszti,PEST",2330,+36303045250,47.35475,19.09187
U074,Hungry,172,"Hunyadi János utca 19.,Budapest,BUDAPEST",1117,+36303692291,47.4358,19.04109
U075,Hungry,173,"Budai út 13.,Érd,PEST",2030,+36304125552,47.3788232,18.9247769
U077,Hungry,175,"Budai út 1.,Győr,GYÖR",9027,+36304125844,47.68921,17.64475
U07A,Hungry,178,"Napfény utca 7.,Budapest,BUDAPEST",1098,+36304125397,47.46223,19.11476
U07D,Hungry,181,"Korona utca 2.,Kecskemét,KISKUN-BÁCS",6000,+36307816910,46.90745,19.68946
U083,Hungry,195,"Varasd utca 1.,Szombathely,VAS",9700,+36303025763,47.2362075,16.6543577
U002,Hungry,2,"Csobánka tér 1.,Budapest,BUDAPEST",1039,+36304020993,47.59814,19.05152
U00K,Hungry,20,"Ferenc körút 2-4.,Budapest,BUDAPEST",1092,+36308869721,47.48135,19.06757
U088,Hungry,200,"Nádas utca 8.,Dunakeszi,PEST",2120,+36304109002,47.60977,19.11937
U08B,Hungry,203,"Rákóczi Ferenc tér 4.,Esztergom,KOMÁROM",2500,+36303028195,47.79366,18.74224
U08D,Hungry,205,"Hengermalom út 19-21.,Budapest,BUDAPEST",1117,+36304111882,47.46074,19.05131
U08E,Hungry,206,"Tersztyánszky út 100.,Solymár,PEST",2083,+36303047943,47.59821,18.92808
U08F,Hungry,207,"Vida József utca 1.,Körmend,VAS",9900,+36303039448,47.00965,16.6039
U08G,Hungry,208,"Dr. Géfin Lajos tér 2.,Celldömölk,VAS",9500,+36304016994,47.25618,17.15307
U00L,Hungry,21,"Király utca 34.,Budapest,BUDAPEST",1061,+36308869698,47.50009,19.05993
U08J,Hungry,211,"Szabadság út 31.,Tamási,TOLNA",7090,+36304125690,46.63255,18.28163
U08N,Hungry,215,"Tartsay utca 42.,Szekszárd,TOLNA",7100,+36303034442,46.3308,18.70177
U091,Hungry,217,"Celli út 25.,Pápa,VESZPRÉM",8500,+36304125388,47.32995,17.45738
U094,Hungry,220,"Batthyány tér 5-6.,BUDAPEST,BUDAPEST",1011,+36303017286,47.50616,19.03808
U098,Hungry,224,"Gyömrői út 99.,Budapest,BUDAPEST",1103,+36303035698,47.46663,19.15753
U09B,Hungry,227,"Rákóczi út 21.,Isaszeg,PEST",2117,+36304125805,47.52976,19.3966
U09H,Hungry,233,"Október huszonharmadika utca 8-10.,Budapest,BUDAPEST",1117,+36304125771,47.4742,19.04862
U09K,Hungry,236,"Szent István tér 5/a.,Mór,FEJÉR",8060,+36303068002,47.37217,18.20975
U010,Hungry,24,"Böszörményi út 36/a.,Budapest,BUDAPEST",1126,+36304123619,47.49247,19.01677
U0A0,Hungry,240,"Vörösmarty út 2.,Százhalombatta,PEST",2440,+36304125356,47.32203,18.90091
U0A2,Hungry,242,"Fő út 246-248.,Vecsés,PEST",2220,+36304125539,47.41631,19.24911
U0A3,Hungry,243,"Balatoni út 2/a.,Diósd,PEST",2049,+36303046740,47.40415,18.94672
U0A4,Hungry,244,"Vasút utca 4-11.,Albertirsa,PEST",2730,+36304020076,47.24392,19.61224
U0A8,Hungry,248,"Szent Miklós útja 7.,Szigetszentmiklós,PEST",2310,+36304026060,47.33891,19.03491
U0A9,Hungry,249,"Vadász út 34.,Tatabánya,KOMÁROM",2800,+36304026912,47.58359,18.3878
U011,Hungry,25,"Baross Gábor utca 24.,Győr,GYÖR",9021,+36308869722,47.68554,17.63359
U0AB,Hungry,251,"Siófoki út 3.,Szántód,SOMOGY",8622,+36304111437,46.86081,17.90378
U0AC,Hungry,252,"Táborhely utca 4.,Nagykanizsa,ZALA",8800,+36304108572,46.4535008,17.0126337
U0AH,Hungry,257,"Határdomb út 2.,Sopron,GYÖR",9400,+36308869717,47.67229,16.61305
U012,Hungry,26,"Király utca 9.,Pécs,BARANYA",7624,+36304023906,46.07639,18.22988
U0AK,Hungry,260,"Spar út (hrsz.269/109) 1.,Petőháza,GYÖR",9443,+36303065843,47.5899078,16.8896676
U0AL,Hungry,261,"Garay tér 20.,Budapest,BUDAPEST",1076,+3623516570,47.5038325,19.0853581
U0AM,Hungry,262,"Csingeri út 2.,Ajka,VESZPRÉM",8400,+36304025395,47.10626,17.56411
U013,Hungry,27,"Rókus utca 1.,Pécs,BARANYA",7624,+36304020271,46.07377,18.21181
U0B8,Hungry,272,"Hunyadi tér 42.,Dombóvár,TOLNA",7200,+36304024606,46.37794,18.13017
U0BA,Hungry,274,"Huszár utca 25.,Pomáz,PEST",2013,+36304124143,47.64582,19.02069
U0BE,Hungry,278,"Eötvös Károly utca 1.,Zalaszentgrót,ZALA",8790,+36304106197,46.9433316,17.0766872
U0BF,Hungry,279,"Alsónémedi út 69.,Dunaharaszti,PEST",2330,+36304121148,47.34442,19.11919
U0BH,Hungry,281,"Fő tér 4.,Tapolca,VESZPRÉM",8300,+36304110612,46.88259,17.43995
U0BL,Hungry,285,"Nagykátai út 24/A,Jászberény,JÁSZ",5100,+36304024822,47.4883849,19.8863768
U0BM,Hungry,286,"Balatoni út 5-7.,Zalaegerszeg,ZALA",8900,+36304028127,46.8407567,16.8673517
U0C2,Hungry,290,"Cziffra György utca 15/b.,Budapest,BUDAPEST",1186,+36303021443,47.43273,19.17798
U0C3,Hungry,291,"Pécsi út 61.,Mohács,BARANYA",7700,+3623516632,45.99616,18.65842
U0C5,Hungry,293,"Csipkegyári utca 11.,Győr,GYÖR",9025,+36308869728,47.67744,17.61743
U0C8,Hungry,296,"Vásár utca 2.,Gyöngyös,HEVES",3200,+36303025682,47.76943,19.91317
U0C9,Hungry,297,"Izsáki út 12.,Kecskemét,KISKUN-BÁCS",6000,+36308869715,46.89344,19.66617
U0CA,Hungry,298,"Hermina utca 3.,Tököl,PEST",2316,+36304024260,47.33807,18.9959
U0CB,Hungry,299,"Szabadság tér 3,Ócsa,PEST",2364,+36304006194,47.29329,19.22729
U016,Hungry,30,"József körút 46.,Budapest,BUDAPEST",1085,+36304022039,47.49047,19.07091
U0CC,Hungry,300,"Kossuth Ferenc utca 6.,Cegléd,PEST",2700,+36303990526,47.17207,19.79677
U0CD,Hungry,301,"Kossuth Lajos utca 127/a.,Bük,VAS",9737,+36304003545,47.3749782,16.7707072
U0CE,Hungry,302,"Király utca 36.,Nagykanizsa,ZALA",8800,+36304109329,46.45509,16.98747
U0CF,Hungry,303,"Kisfaludy utca 32-38.,Budapest,BUDAPEST",1082,+36304109803,47.4862591,19.0738342
U0CI,Hungry,306,"Fő út 190.,Dunakeszi,PEST",2120,+36304109664,47.65558,19.12972
U0CJ,Hungry,307,"Deres utca 2.,Vác,PEST",2600,+36304124758,47.7551812,19.1455689
U0CK,Hungry,308,"Bécsi út 33-35.,Budapest,BUDAPEST",1023,+36308869714,47.52717,19.03827
U017,Hungry,31,"Dózsa György utca 4/b.,Dunaújváros,FEJÉR",2400,+36304024098,46.96344,18.9364
U0CN,Hungry,311,"Malomkő utca 7.,Budaörs,PEST",2040,+36303047281,47.45429,18.97466
U0D0,Hungry,312,"Béke tér 14.,Dunaföldvár,TOLNA",7020,+36304006093,46.80628,18.92488
U0D1,Hungry,313,"Budai út 41.,Székesfehérvár,FEJÉR",8000,+36304109517,47.19157,18.42424
U0D2,Hungry,314,"Könyves Kálmán körút 12-14,Budapest,BUDAPEST",1097,+36304001929,47.4701036,19.0846317
U0D4,Hungry,316,"Szabadság út 10.,Gárdony,FEJÉR",2483,+36303020913,47.20756,18.62923
U0D6,Hungry,318,"Pázsit utca 2.,Budapest,BUDAPEST",1026,+36304121869,47.51631,18.9999
U0D7,Hungry,319,"Örs vezér tér 24.,Budapest,BUDAPEST",1148,+36304110180,47.504326,19.1379327
U018,Hungry,32,"Dr. Koch László utca 2.,Székesfehérvár,FEJÉR",8000,+36303063273,47.19447,18.40914
U0D9,Hungry,321,"Gács utca 3.,Budapest,BUDAPEST",1138,+36304114977,47.5548714,19.0797415
U0DB,Hungry,323,"Kossuth utca 21-23.,Zalaegerszeg,ZALA",8900,+36304110723,46.8411154,16.8456827
U0DC,Hungry,324,"Kossuth tér 1.,Bicske,FEJÉR",2060,+36304125788,47.49131,18.63528
U0DD,Hungry,325,"Váci út 20-26.,Budapest,BUDAPEST",1132,+36304537473,47.51459,19.05853
U0DG,Hungry,328,"Fő út 33.,Pilisvörösvár,PEST",2085,+36304110839,47.61832,18.91354
