ID, Name, Date, In Danger, Danger list, long, lat, Area [ha], Category, Countries, Region
1455, "Susa", 2015, 0, , 48.25611111, 32.18944444, 350, Cultural, "Iran (Islamic Republic of)", "Asia and the Pacific"
1456, "Shahr-i Sokhta", 2014, 0, , 61.32777778, 30.59388889, 275, Cultural, "Iran (Islamic Republic of)", "Asia and the Pacific"
1457, "Pergamon and its Multi-Layered Cultural Landscape", 2014, 0, , 27.18, 39.12583333, 332.5, Cultural, "Türkiye", "Europe and North America"
1459, "Qhapaq Ñan, Andean Road System", 2014, 0, , -69.59166667, -18.25, 3642.8067, Cultural, "Argentina,Bolivia (Plurinational State of),Chile,Colombia,Ecuador,Peru", "Latin America and the Caribbean"
1461, "Kaeng Krachan Forest Complex", 2021, 0, , 99.40016667, 12.86566667, 408940, Natural, "Thailand", "Asia and the Pacific"
1463, "Aqueduct of Padre Tembleque Hydraulic System", 2015, 0, , -98.66256667, 19.83527778, 6540, Cultural, "Mexico", "Latin America and the Caribbean"
1464, "Fray Bentos Industrial Landscape", 2015, 0, , -58.33166667, -33.11777778, 273.8, Cultural, "Uruguay", "Latin America and the Caribbean"
1465, "Champagne Hillsides, Houses and Cellars", 2015, 0, , 3.946111111, 49.0775, 1101.72, Cultural, "France", "Europe and North America"
1466, "San Antonio Missions", 2015, 0, , -98.46, 29.32805556, 300.8, Cultural, "United States of America", "Europe and North America"
1467, "Speicherstadt and Kontorhaus District with Chilehaus", 2015, 0, , 9.999444444, 53.54555556, 26.08, Cultural, "Germany", "Europe and North America"
1468, "Moravian Church Settlements", 2015, 0, , 9.481388889, 55.35555556, , Cultural, "Denmark,Germany,United Kingdom of Great Britain and Northern Ireland,United States of America", "Europe and North America"
1469, "The par force hunting landscape in North Zealand", 2015, 0, , 12.35777778, 55.91361111, 4543, Cultural, "Denmark", "Europe and North America"
1470, "Naumburg Cathedral", 2018, 0, , 11.804, 51.15480556, 1.82, Cultural, "Germany", "Europe and North America"
1471, "Necropolis of Bet She’arim: A Landmark of Jewish Renewal", 2015, 0, , 35.12694444, 32.70222222, 12.2, Cultural, "Israel", "Europe and North America"
1472, "Rock Art in the Hail Region of Saudi Arabia", 2015, 0, , 40.91305556, 28.01055556, 2043.8, Cultural, "Saudi Arabia", "Arab States"
1473, "Brâncuși Monumental Ensemble of Târgu Jiu", 2024, 0, , 23.27877778, 45.03827778, 26.58, Cultural, "Romania", "Europe and North America"
1474, "Tusi Sites", 2015, 0, , 109.9669444, 28.99861111, 781.28, Cultural, "China", "Asia and the Pacific"
1475, "Ennedi Massif: Natural and Cultural Landscape", 2016, 0, , 21.86277778, 17.04166667, 2441200, Mixed, "Chad", "Africa"
1477, "Baekje Historic Areas", 2015, 0, , 127.1272222, 36.46194444, 135.1, Cultural, "Republic of Korea", "Asia and the Pacific"
1478, "Erzgebirge/Krušnohoří Mining Region", 2019, 0, , 12.83734444, 50.40652778, 6833.776, Cultural, "Czechia,Germany", "Europe and North America"
1480, "Victorian Gothic and Art Deco Ensembles of Mumbai", 2018, 0, , 72.83008333, 18.92980556, 66.34, Cultural, "India", "Asia and the Pacific"
1481, "The Ahwar of Southern Iraq: Refuge of Biodiversity and the Relict Landscape of the Mesopotamian Cities", 2016, 0, , 47.65777778, 31.56222222, 211544, Mixed, "Iraq", "Arab States"
1483, "Singapore Botanic Gardens", 2015, 0, , 103.8161111, 1.315277778, 49, Cultural, "Singapore", "Asia and the Pacific"
1484, "Sites of Japan’s Meiji Industrial Revolution: Iron and Steel, Shipbuilding and Coal Mining", 2015, 0, , 131.4122222, 34.43055556, 306.66, Cultural, "Japan", "Asia and the Pacific"
1485, "The Forth Bridge", 2015, 0, , -3.388888889, 56.00111111, 7.5, Cultural, "United Kingdom of Great Britain and Northern Ireland", "Europe and North America"
1486, "Rjukan-Notodden Industrial Heritage Site", 2015, 0, , 8.593611111, 59.87861111, 4959.5, Cultural, "Norway", "Europe and North America"
1487, "Arab-Norman Palermo and the Cathedral Churches of Cefalú and Monreale", 2015, 0, , 13.35305556, 38.11083333, 6.235, Cultural, "Italy", "Europe and North America"
1488, "Diyarbakır Fortress and Hevsel Gardens Cultural Landscape", 2015, 0, , 40.23930833, 37.9031, 521.23, Cultural, "Türkiye", "Europe and North America"
1490, "Western Tien-Shan", 2016, 0, , 68.67888889, 43.71833333, 528177.6, Natural, "Kazakhstan,Kyrgyzstan,Uzbekistan", "Asia and the Pacific"
1492, "Palestine: Land of Olives and Vines – Cultural Landscape of Southern Jerusalem, Battir", 2014, 1, Y 2014, 35.15888889, 31.71638889, 348.83, Cultural, "State of Palestine", "Arab States"
1493, "Pampulha Modern Ensemble", 2016, 0, , -43.97361111, -19.85194444, 154, Cultural, "Brazil", "Latin America and the Caribbean"
1495, "Hidden Christian Sites in the Nagasaki Region", 2018, 0, , 128.9038889, 32.80222222, 5566.55, Cultural, "Japan", "Asia and the Pacific"
1496, "The 20th-Century Architecture of Frank Lloyd Wright", 2019, 0, , -79.46647556, 39.90557083, 25.723, Cultural, "United States of America", "Europe and North America"
1497, "Mistaken Point", 2016, 0, , -53.21111111, 46.635, 146, Natural, "Canada", "Europe and North America"
1498, "Seowon, Korean Neo-Confucian Academies", 2019, 0, , 128.8434278, 36.72729722, 102.49, Cultural, "Republic of Korea", "Asia and the Pacific"
1499, "Antigua Naval Dockyard and Related Archaeological Sites", 2016, 0, , -61.76166667, 17.00694444, 255, Cultural, "Antigua and Barbuda", "Latin America and the Caribbean"
1500, "Gorham's Cave Complex", 2016, 0, , -5.342061111, 36.12266944, 28, Cultural, "United Kingdom of Great Britain and Northern Ireland", "Europe and North America"
1501, "Antequera Dolmens Site", 2016, 0, , -4.544444444, 37.025, 2446.3, Cultural, "Spain", "Europe and North America"
1502, "Archaeological Site of Nalanda Mahavihara at Nalanda, Bihar", 2016, 0, , 85.44388889, 25.13666667, 23, Cultural, "India", "Asia and the Pacific"
1503, "Nan Madol: Ceremonial Centre of Eastern Micronesia", 2016, 1, Y 2016, 158.3308333, 6.839722222, 76.7, Cultural, "Micronesia (Federated States of)", "Asia and the Pacific"
1504, "Stećci Medieval Tombstone Graveyards", 2016, 0, , 17.92405278, 43.09221389, 49.15, Cultural, "Bosnia and Herzegovina,Croatia,Montenegro,Serbia", "Europe and North America"
1505, "Lut Desert", 2016, 0, , 58.83888889, 30.21611111, 2278015, Natural, "Iran (Islamic Republic of)", "Asia and the Pacific"
1506, "The Persian Qanat", 2016, 0, , 58.65444444, 34.29, 19057, Cultural, "Iran (Islamic Republic of)", "Asia and the Pacific"
1507, "Phu Phrabat, a testimony to the Sīma stone tradition of the Dvaravati period", 2024, 0, , 102.3562667, 17.73105833, 585.955, Cultural, "Thailand", "Asia and the Pacific"
1508, "Zuojiang Huashan Rock Art Cultural Landscape", 2016, 0, , 107.0230556, 22.25555556, 6621.6, Cultural, "China", "Asia and the Pacific"
1509, "Hubei Shennongjia", 2016, 0, , 110.2077778, 31.46972222, 79624, Natural, "China", "Asia and the Pacific"
1510, "Archipiélago de Revillagigedo", 2016, 0, , -110.9752778, 18.78805556, 636685.375, Natural, "Mexico", "Latin America and the Caribbean"
1511, "Mbanza Kongo, Vestiges of the Capital of the former Kingdom of Kongo", 2017, 0, , 14.24972222, -6.268888889, 89.29, Cultural, "Angola", "Africa"
1513, "Khangchendzonga National Park", 2016, 0, , 88.37722222, 27.76472222, 178400, Mixed, "India", "Asia and the Pacific"
1517, "Archaeological Site of Philippi", 2016, 0, , 24.28527778, 41.01472222, 87.545, Cultural, "Greece", "Europe and North America"
1518, "Archaeological Site of Ani", 2016, 0, , 43.56666667, 40.5, 250.7, Cultural, "Türkiye", "Europe and North America"
1519, "Aphrodisias", 2017, 0, , 28.72361111, 37.70833333, 152.25, Cultural, "Türkiye", "Europe and North America"
1523, "Churches of the Pskov School of Architecture", 2019, 0, , 28.32855556, 57.80719444, 19.32, Cultural, "Russian Federation", "Europe and North America"
1525, "Assumption Cathedral and Monastery of the town-island of Sviyazhsk", 2017, 0, , 48.65277778, 55.77027778, 3.25, Cultural, "Russian Federation", "Europe and North America"
1526, "Los Alerces National Park", 2017, 0, , -71.8728, -42.8528, 188379, Natural, "Argentina", "Latin America and the Caribbean"
1527, "Caves and Ice Age Art in the Swabian Jura", 2017, 0, , 9.765555556, 48.38777778, 462.1, Cultural, "Germany", "Europe and North America"
1528, "Talayotic Menorca", 2023, 0, , 3.908888889, 39.9975, 3527, Cultural, "Spain", "Europe and North America"
1529, "Taputapuātea", 2017, 0, , -151.3723778, -16.8414, 2124, Cultural, "France", "Europe and North America"
1532, "Temple Zone of Sambor Prei Kuk, Archaeological Site of Ancient Ishanapura", 2017, 0, , 105.0430556, 12.8725, 840.03, Cultural, "Cambodia", "Asia and the Pacific"
1533, "Venetian Works of Defence between the 16th and 17th Centuries: <em>Stato da Terra</em> – Western <em>Stato da Mar</em>", 2017, 0, , 9.663611111, 45.70333333, 378.37, Cultural, "Croatia,Italy,Montenegro", "Europe and North America"
1534, "Tehuacán-Cuicatlán Valley: originary habitat of Mesoamerica", 2018, 0, , -97.18715278, 17.98996111, 145255.2, Mixed, "Mexico", "Latin America and the Caribbean"
1535, "Sacred Island of Okinoshima and Associated Sites in the Munakata Region", 2017, 0, , 130.1055556, 34.245, 98.93, Cultural, "Japan", "Asia and the Pacific"
1536, "Kujataa Greenland: Norse and Inuit Farming at the Edge of the Ice Cap", 2017, 0, , -45.59805556, 61.16444444, 34.892, Cultural, "Denmark", "Europe and North America"
1537, "Ancient City of Qalhat", 2018, 0, , 59.37811111, 22.69522222, 75.82, Cultural, "Oman", "Arab States"
1538, "Ivrea, industrial city of the 20th century", 2018, 0, , 7.869166667, 45.4575, 52.37, Cultural, "Italy", "Europe and North America"
1539, "Tarnowskie Góry Lead-Silver-Zinc Mine and its Underground Water Management System", 2017, 0, , 18.85122778, 50.44269722, 1672.76, Cultural, "Poland", "Europe and North America"
1540, "Qinghai Hoh Xil", 2017, 0, , 92.43916667, 35.38027778, 3735632, Natural, "China", "Asia and the Pacific"
1541, "Kulangsu, a Historic International Settlement", 2017, 0, , 118.0619444, 24.4475, 316.2, Cultural, "China", "Asia and the Pacific"
1542, "Dilmun Burial Mounds", 2019, 0, , 50.51277778, 26.14972222, 168.45, Cultural, "Bahrain", "Arab States"
1544, "Historic City of Yazd", 2017, 0, , 54.36916667, 31.90138889, 195.67, Cultural, "Iran (Islamic Republic of)", "Asia and the Pacific"
1545, "ǂKhomani Cultural Landscape", 2017, 0, , 20.37458333, -25.68761111, 959100, Cultural, "South Africa", "Africa"
1548, "Valongo Wharf Archaeological Site", 2017, 0, , -43.18739444, -22.89711111, 0.3895, Cultural, "Brazil", "Latin America and the Caribbean"
1549, "Historic Centre of Sheki with the Khan’s Palace", 2019, 0, , 47.1875, 41.20333333, 120.5, Cultural, "Azerbaijan", "Europe and North America"
1550, "Asmara: A Modernist African City", 2017, 0, , 38.93583333, 15.33527778, 481, Cultural, "Eritrea", "Africa"
1551, "Historic City of Ahmadabad", 2017, 0, , 72.58805556, 23.02638889, 535.7, Cultural, "India", "Asia and the Pacific"
1552, "Roșia Montană Mining Landscape", 2021, 1, Y 2021, 23.13055556, 46.30611111, , Cultural, "Romania", "Europe and North America"
1553, "Archaeological Border complex of Hedeby and the Danevirke", 2018, 0, , 9.454111111, 54.46194444, 227.55, Cultural, "Germany", "Europe and North America"
1555, "Colonies of Benevolence", 2021, 0, , 6.391588889, 53.04222222, 2012, Cultural, "Belgium,Netherlands (Kingdom of the)", "Europe and North America"
1557, "Aasivissuit – Nipisat. Inuit Hunting Ground between Ice and Sea", 2018, 0, , -51.43320556, 67.06393056, 417800, Cultural, "Denmark", "Europe and North America"
1558, "Žatec and the Landscape of Saaz Hops", 2023, 0, , 13.62, 50.32027778, 592.13, Cultural, "Czechia", "Europe and North America"
1559, "Fanjingshan", 2018, 0, , 108.68, 27.89555556, 40275, Natural, "China", "Asia and the Pacific"
1560, "Caliphate City of Medina Azahara", 2018, 0, , -4.867694444, 37.88588889, 111, Cultural, "Spain", "Europe and North America"
1561, "Quanzhou: Emporium of the World in Song-Yuan China", 2021, 0, , 118.4441667, 24.71027778, 536.08, Cultural, "China", "Asia and the Pacific"
1562, "Sansa, Buddhist Mountain Monasteries in Korea", 2018, 0, , 127.8333333, 36.54194444, 55.43, Cultural, "Republic of Korea", "Asia and the Pacific"
1563, "Al-Ahsa Oasis, an Evolving Cultural Landscape", 2018, 0, , 49.63056944, 25.40216667, 8544, Cultural, "Saudi Arabia", "Arab States"
1564, "Tr’ondëk-Klondike", 2023, 0, , -139.4399472, 64.05034722, 334.54, Cultural, "Canada", "Europe and North America"
1565, "Hebron/Al-Khalil Old Town", 2017, 1, Y 2017, 35.10833333, 31.52444444, 20.6, Cultural, "State of Palestine", "Arab States"
1567, "Funerary and memory sites of the First World War (Western Front)", 2023, 0, , , , 879.91, Cultural, "Belgium,France", "Europe and North America"
1568, "Sassanid Archaeological Landscape of Fars Region", 2018, 0, , 51.57045, 29.77748056, 639.3, Cultural, "Iran (Islamic Republic of)", "Asia and the Pacific"
1569, "The Maison Carrée of Nîmes", 2023, 0, , 4.356194444, 43.83822222, 0.0474, Cultural, "France", "Europe and North America"
1570, "Kakatiya Rudreshwara (Ramappa) Temple, Telangana", 2021, 0, , 79.94320556, 18.25913333, 5.93, Cultural, "India", "Asia and the Pacific"
1571, "Le Colline del Prosecco di Conegliano e Valdobbiadene", 2019, 0, , 12.22611111, 45.95302778, 20334.2, Cultural, "Italy", "Europe and North America"
1572, "Göbekli Tepe", 2018, 0, , 38.92236389, 37.22324194, 126, Cultural, "Türkiye", "Europe and North America"
1573, "Royal Building of <i>Mafra</i> – Palace, Basilica, Convent, <i>Cerco</i> Garden and Hunting Park (<i>Tapada</i>)", 2019, 0, , -9.325527778, 38.93716667, 1213.17, Cultural, "Portugal", "Europe and North America"
1574, "Amami-Oshima Island, Tokunoshima Island, Northern part of Okinawa Island, and Iriomote Island", 2021, 0, , 129.3783333, 28.27916667, 42698, Natural, "Japan", "Asia and the Pacific"
1575, "Barberton Makhonjwa Mountains", 2018, 0, , 31.01388889, -25.97388889, 113137, Natural, "South Africa", "Africa"
1577, "Budj Bim Cultural Landscape", 2019, 0, , 141.8852778, -38.08111111, 9935, Cultural, "Australia", "Asia and the Pacific"
1578, "Risco Caido and the Sacred Mountains of Gran Canaria Cultural Landscape", 2019, 0, , -15.66119444, 28.04438889, 9425, Cultural, "Spain", "Europe and North America"
1580, "Water Management System of Augsburg", 2019, 0, , 10.902, 48.36547222, 112.83, Cultural, "Germany", "Europe and North America"
1582, "The Colonial Transisthmian Route of Panamá", 2025, 0, , -79.999775, 9.323172222, 689.88, Cultural, "Panama", "Latin America and the Caribbean"
1584, "Hyrcanian Forests", 2019, 0, , 55.72427778, 37.42147222, 145004.74, Natural, "Azerbaijan,Iran (Islamic Republic of)", "Asia and the Pacific,Europe and North America"
1585, "Trans-Iranian Railway", 2021, 0, , 51.39833333, 35.65830556, 5784, Cultural, "Iran (Islamic Republic of)", "Asia and the Pacific"
1586, "Memorial sites of the Genocide: Nyamata, Murambi, Gisozi and Bisesero", 2023, 0, , 29.56772222, -2.455527778, 24.65, Cultural, "Rwanda", "Africa"
1587, "Megalithic Jar Sites in Xiengkhuang – Plain of Jars", 2019, 0, , 103.1522222, 19.43105556, 174.56, Cultural, "Lao People's Democratic Republic", "Asia and the Pacific"
1588, "Bagan", 2019, 0, , 94.88444444, 21.14888889, 5005.49, Cultural, "Myanmar", "Asia and the Pacific"
1589, "Landscape for Breeding and Training of Ceremonial Carriage Horses at Kladruby nad Labem", 2019, 0, , 15.48425833, 50.05665, 1310, Cultural, "Czechia", "Europe and North America"
1590, "Sanctuary of Bom Jesus do Monte in Braga", 2019, 0, , -8.377027778, 41.55494444, 26, Cultural, "Portugal", "Europe and North America"
1591, "Getbol, Korean Tidal Flats", 2021, 0, , 126.1044444, 34.82882222, 128411, Natural, "Republic of Korea", "Asia and the Pacific"
1592, "Archaeological Ruins of Liangzhu City", 2019, 0, , 119.9908333, 30.39555556, 1433.66, Cultural, "China", "Asia and the Pacific"
1593, "Mozu-Furuichi Kofun Group: Mounded Tombs of Ancient Japan", 2019, 0, , 135.6094444, 34.56222222, 166.66, Cultural, "Japan", "Asia and the Pacific"
1594, "Jodrell Bank Observatory", 2019, 0, , -2.303861111, 53.23391667, 17.38, Cultural, "United Kingdom of Great Britain and Northern Ireland", "Europe and North America"
1595, "The Archaeological Ensemble of 17th Century Port Royal", 2025, 0, , -76.84337778, 17.93861389, 27, Cultural, "Jamaica", "Latin America and the Caribbean"
1597, "Writing-on-Stone / Áísínai’pi", 2019, 0, , -111.6333333, 49.075, 1106, Cultural, "Canada", "Europe and North America"
1599, "Krzemionki Prehistoric Striped Flint Mining Region", 2019, 0, , 21.50230556, 50.96797222, 349.2, Cultural, "Poland", "Europe and North America"
1602, "Ancient Ferrous Metallurgy Sites of Burkina Faso", 2019, 0, , -3.328986111, 12.58775833, 122.3, Cultural, "Burkina Faso", "Africa"
1603, "French Austral Lands and Seas", 2019, 0, , 69.35280556, -49.38036111, 166267100, Natural, "France", "Europe and North America"
1604, "Vatnajökull National Park - Dynamic Nature of Fire and Ice", 2019, 0, , -16.88154044, 64.577363, 1482000, Natural, "Iceland", "Europe and North America"
1605, "Jaipur City, Rajasthan", 2019, 0, , 75.82186111, 26.92427778, 710, Cultural, "India", "Asia and the Pacific"
1606, "Migratory Bird Sanctuaries along the Coast of Yellow Sea-Bohai Gulf of China", 2019, 0, , 121.9993889, 31.51291667, 289710.94, Natural, "China", "Asia and the Pacific"
1608, "Frontiers of the Roman Empire – The Danube Limes (Western Segment)", 2021, 0, , 16.86138889, 48.11519444, 821.7474, Cultural, "Austria,Germany,Slovakia", "Europe and North America"
1610, "Ombilin Coal Mining Heritage of Sawahlunto", 2019, 0, , 100.7378833, -0.766625556, 268.18, Cultural, "Indonesia", "Asia and the Pacific"
1611, "Lençóis Maranhenses National Park", 2024, 0, , -43.06361111, -2.536666667, 156562, Natural, "Brazil", "Latin America and the Caribbean"
1612, "The work of engineer Eladio Dieste: Church of Atlántida", 2021, 0, , -55.76640833, -34.74391944, 0.56, Cultural, "Uruguay", "Latin America and the Caribbean"
1613, "The Great Spa Towns of Europe", 2021, 0, , 5.866944444, 50.49222222, 7018, Cultural, "Austria,Belgium,Czechia,France,Germany,Italy,United Kingdom of Great Britain and Northern Ireland", "Europe and North America"
1614, "Mathildenhöhe Darmstadt", 2021, 0, , 8.6675, 49.87638889, 5.37, Cultural, "Germany", "Europe and North America"
1616, "Colchic Rainforests and Wetlands", 2021, 0, , 41.9512, 41.70227778, 31253, Natural, "Georgia", "Europe and North America"
1618, "Paseo del Prado and Buen Retiro, a landscape of Arts and Sciences", 2021, 0, , -3.687055556, 40.41533333, 237, Cultural, "Spain", "Europe and North America"
1619, "Ḥimā Cultural Area", 2021, 0, , 44.54533611, 18.31671111, 242.17, Cultural, "Saudi Arabia", "Arab States"
1620, "Sítio Roberto Burle Marx", 2021, 0, , -43.54622222, -23.02237778, 40.53, Cultural, "Brazil", "Latin America and the Caribbean"
1621, "Deer Stone Monuments and Related Bronze Age Sites", 2023, 0, , 101.2258333, 47.74277778, 9768.87, Cultural, "Mongolia", "Asia and the Pacific"
1622, "Arslantepe Mound", 2021, 0, , 38.36109167, 38.3822, 4.85, Cultural, "Türkiye", "Europe and North America"
1623, "Padua’s fourteenth-century fresco cycles", 2021, 0, , 11.87961111, 45.41188889, 19.96, Cultural, "Italy", "Europe and North America"
1624, "Chankillo Archaeoastronomical Complex", 2021, 0, , -78.23591667, -9.556861111, 4480, Cultural, "Peru", "Latin America and the Caribbean"
1625, "Cordouan Lighthouse", 2021, 0, , -1.173333333, 45.58630556, 23582, Cultural, "France", "Europe and North America"
1627, "Cultural Heritage Sites of Ancient Khuttal", 2025, 0, , 69.29871278, 37.74439361, 152.409, Cultural, "Tajikistan", "Asia and the Pacific"
1631, "Frontiers of the Roman Empire – The Lower German Limes", 2021, 0, , 4.433, 52.18033333, 812.75, Cultural, "Germany,Netherlands (Kingdom of the)", "Europe and North America"
1632, "Jomon Prehistoric Sites in Northern Japan", 2021, 0, , 140.5522222, 41.06555556, 141.9, Cultural, "Japan", "Asia and the Pacific"
1633, "The Slate Landscape of Northwest Wales", 2021, 0, , -4.115, 53.12083333, 3259.01, Cultural, "United Kingdom of Great Britain and Northern Ireland", "Europe and North America"
1634, "Settlement and Artificial Mummification of the Chinchorro Culture in the Arica and Parinacota Region", 2021, 0, , -70.32157222, -18.48196111, , Cultural, "Chile", "Latin America and the Caribbean"
1635, "Nice, Winter Resort Town of the Riviera", 2021, 0, , 7.272305556, 43.70169444, 522, Cultural, "France", "Europe and North America"
1636, "ShUM Sites of Speyer, Worms and Mainz", 2021, 0, , 8.439538889, 49.31621111, 5.56, Cultural, "Germany", "Europe and North America"
1638, "Badain Jaran Desert - Towers of Sand and Lakes", 2024, 0, , 102.2894444, 39.88972222, 726291.41, Natural, "China", "Asia and the Pacific"
1640, "Djerba: Testimony to a settlement pattern in an island territory", 2023, 0, , 11.00395833, 33.79241944, 5460.477, Cultural, "Tunisia", "Arab States"
1641, "The Gedeo Cultural Landscape", 2023, 0, , 38.28777778, 6.248888889, 29620, Cultural, "Ethiopia", "Africa"
1642, "Mount Kumgang – Diamond Mountain from the Sea", 2025, 0, , 128.1375, 38.66027778, 19827.86, Mixed, "Democratic People's Republic of Korea", "Asia and the Pacific"
1643, "The works of Jože Plečnik in Ljubljana – Human Centred Urban Design", 2021, 0, , 14.50222222, 46.04333333, 19.138, Cultural, "Slovenia", "Europe and North America"
1645, "Dholavira: a Harappan City", 2021, 0, , 70.21330278, 23.88840833, 103, Cultural, "India", "Asia and the Pacific"
1647, "Cultural Landscape of Hawraman/Uramanat", 2021, 0, , 46.47785, 35.10735833, 106307, Cultural, "Iran (Islamic Republic of)", "Asia and the Pacific"
1648, "Sudanese style mosques in northern Côte d’Ivoire", 2021, 0, , -6.410166667, 10.49031667, 0.1298, Cultural, "Côte d'Ivoire", "Africa"
1650, "The Porticoes of Bologna", 2021, 0, , 11.33277778, 44.49138889, 52.18, Cultural, "Italy", "Europe and North America"
1653, "Ivindo National Park", 2021, 0, , 12.648, 0.113, 298758, Natural, "Gabon", "Africa"
1654, "Petroglyphs of Lake Onega and the White Sea", 2021, 0, , 36.01263889, 61.7299, , Cultural, "Russian Federation", "Europe and North America"
1656, "Jewish-Medieval Heritage of Erfurt", 2023, 0, , 11.02923333, 50.97866389, , Cultural, "Germany", "Europe and North America"
1657, "Volcanoes and Forests of Mount Pelée and the Pitons of Northern Martinique", 2023, 0, , -61.17586111, 14.82330278, 13980, Natural, "France", "Europe and North America"
1658, "Old town of Kuldīga", 2023, 0, , 21.97152778, 56.96775, 84.33, Cultural, "Latvia", "Europe and North America"
1660, "Viking-Age Ring Fortresses", 2023, 0, , 9.254722222, 56.99527778, 51, Cultural, "Denmark", "Europe and North America"
1661, "Modernist Kaunas: Architecture of Optimism, 1919-1939", 2023, 0, , 23.92916667, 54.89694444, 455.3, Cultural, "Lithuania", "Europe and North America"
1662, "The Ancient Town of Si Thep and its Associated Dvaravati Monuments", 2023, 0, , 101.1511139, 15.46581667, 866.471, Cultural, "Thailand", "Asia and the Pacific"
1663, "National Archaeological Park Tak’alik Ab’aj", 2023, 0, , -91.7325, 14.63861111, 15.38, Cultural, "Guatemala", "Latin America and the Caribbean"
1665, "Cultural Landscape of Old Tea Forests of the Jingmai Mountain in Pu’er", 2023, 0, , 100.0075, 22.18416667, 7167.89, Cultural, "China", "Asia and the Pacific"
1666, "Gaya Tumuli", 2023, 0, , 128.873725, 35.23726389, 189, Cultural, "Republic of Korea", "Asia and the Pacific"
1667, "Koh Ker: Archaeological Site of Ancient Lingapura or Chok Gargyar", 2023, 0, , 104.5372222, 13.78305556, 1187.61, Cultural, "Cambodia", "Asia and the Pacific"
1668, "The Persian Caravanserai", 2023, 0, , 51.42013611, 35.05835278, 30.34, Cultural, "Iran (Islamic Republic of)", "Asia and the Pacific"
1669, "Gordion", 2023, 0, , 31.98611111, 39.64333333, 1064, Cultural, "Türkiye", "Europe and North America"
1670, "Sacred Ensembles of the Hoysalas", 2023, 0, , 75.99407222, 13.21245278, 10.47, Cultural, "India", "Asia and the Pacific"
1671, "The Cosmological Axis of Yogyakarta and its Historic Landmarks", 2023, 0, , 110.3647778, -7.801388889, 42.22, Cultural, "Indonesia", "Asia and the Pacific"
1673, "Vjetrenica Cave, Ravno", 2024, 0, , 17.98888889, 42.845, 413.97, Natural, "Bosnia and Herzegovina", "Europe and North America"
1675, "Silk Roads: Zarafshan-Karakum Corridor", 2023, 0, , 69.68555833, 39.44148889, 669.679, Cultural, "Tajikistan,Turkmenistan,Uzbekistan", "Asia and the Pacific"
1676, "Human Rights, Liberation and Reconciliation: Nelson Mandela Legacy Sites", 2024, 0, , 28.21179167, -25.74069167, 42.04, Cultural, "South Africa", "Africa"
1678, "Astronomical Observatories of Kazan Federal University", 2023, 0, , 49.11909722, 55.79090833, 19.02, Cultural, "Russian Federation", "Europe and North America"
1680, "Jodensavanne Archaeological Site: Jodensavanne Settlement and Cassipora Creek Cemetery", 2023, 0, , -54.98266667, 5.431111111, 24.8, Cultural, "Suriname", "Latin America and the Caribbean"
1681, "ESMA Museum and Site of Memory – Former Clandestine Centre of Detention, Torture and Extermination", 2023, 0, , -58.46533333, -34.53664167, 0.907, Cultural, "Argentina", "Latin America and the Caribbean"
1683, "Eisinga Planetarium in Franeker", 2023, 0, , 5.543752778, 53.187375, 0.009, Cultural, "Netherlands (Kingdom of the)", "Europe and North America"
1685, "Tugay forests of the Tigrovaya Balka Nature Reserve", 2023, 0, , 68.34138889, 37.20472222, 49786, Natural, "Tajikistan", "Asia and the Pacific"
1686, "Anticosti", 2023, 0, , -63.24527778, 49.53861111, 18240, Natural, "Canada", "Europe and North America"
1687, "Ancient Jericho/Tell es-Sultan", 2023, 0, , 35.44405556, 31.87130556, 5.93, Cultural, "State of Palestine", "Arab States"
1688, "Cultural Landscape of Kenozero Lake", 2024, 0, , 38.17261111, 61.928, 71030.91, Cultural, "Russian Federation", "Europe and North America"
1689, "Hopewell Ceremonial Earthworks", 2023, 0, , -82.44606111, 40.05365833, 320.7, Cultural, "United States of America", "Europe and North America"
1692, "Evaporitic Karst and Caves of Northern Apennines", 2023, 0, , 10.38891667, 44.37994444, 3680, Natural, "Italy", "Europe and North America"
1693, "Cold Winter Deserts of Turan", 2023, 0, , 79.03416667, 44.02583333, 3366441, Natural, "Kazakhstan,Turkmenistan,Uzbekistan", "Asia and the Pacific"
1694, "Wooden Hypostyle Mosques of Medieval Anatolia", 2023, 0, , 30.529575, 38.75503611, 0.61, Cultural, "Türkiye", "Europe and North America"
1695, "Zagori Cultural Landscape", 2023, 0, , 20.81972222, 39.90527778, , Cultural, "Greece", "Europe and North America"
1696, "Cultural Landscape of Khinalig People and “Köç Yolu” Transhumance Route", 2023, 0, , 48.8854, 40.7059, 44829.41, Cultural, "Azerbaijan", "Europe and North America"
1697, "Nyungwe National Park", 2023, 0, , 29.24733333, -2.5553, 101963.67, Natural, "Rwanda", "Africa"
1698, "Sado Island Gold Mines", 2024, 0, , 138.2577778, 38.04083333, 750.9, Cultural, "Japan", "Asia and the Pacific"
1699, "‘Uruq Bani Ma’arid", 2023, 0, , 45.59833333, 19.36388889, 1276500, Natural, "Saudi Arabia", "Arab States"
1700, "Landmarks of the Ancient Kingdom of Saba, Marib", 2023, 1, Y 2023, 45.33522778, 15.42687778, 375.29, Cultural, "Yemen", "Arab States"
